doi,pub_date,filename,file_format,num_bytes,total_downloads
10.13012/B2IDB-6946735_V1,2017-01-06,7_cell.czi,application/octet-stream,91563808,358
10.13012/B2IDB-6946735_V1,2017-01-06,3_cell.czi,application/octet-stream,91564160,321
10.13012/B2IDB-6946735_V1,2017-01-06,4A.czi,application/octet-stream,310357344,266
10.13012/B2IDB-6946735_V1,2017-01-06,6C3.czi,application/octet-stream,182730496,306
10.13012/B2IDB-6946735_V1,2017-01-06,8_cell.czi,application/octet-stream,91564480,364
10.13012/B2IDB-6946735_V1,2017-01-06,5_cell.czi,application/octet-stream,91564384,422
10.13012/B2IDB-6946735_V1,2017-01-06,J1.czi,application/octet-stream,310357120,380
10.13012/B2IDB-6946735_V1,2017-01-06,MP_FP.czi,application/octet-stream,91565376,275
10.13012/B2IDB-6946735_V1,2017-01-06,4B.czi,application/octet-stream,182454944,385
10.13012/B2IDB-6946735_V1,2017-01-06,4C.czi,application/octet-stream,310362176,280
10.13012/B2IDB-6946735_V1,2017-01-06,4D.czi,application/octet-stream,188530720,408
10.13012/B2IDB-6946735_V1,2017-01-06,4E.czi,application/octet-stream,182732128,416
10.13012/B2IDB-6946735_V1,2017-01-06,tadpole.czi,application/octet-stream,152340384,376
10.13012/B2IDB-6946735_V1,2017-01-06,6C2.czi,application/octet-stream,182732608,437
10.13012/B2IDB-6946735_V1,2017-01-06,1_cell.czi,application/octet-stream,91565696,422
10.13012/B2IDB-6946735_V1,2017-01-06,5A.czi,application/octet-stream,456223680,409
10.13012/B2IDB-6946735_V1,2017-01-06,5B.czi,application/octet-stream,194886528,382
10.13012/B2IDB-6946735_V1,2017-01-06,6A.czi,application/octet-stream,456223680,382
10.13012/B2IDB-6946735_V1,2017-01-06,gastrula.czi,application/octet-stream,94608960,380
10.13012/B2IDB-6946735_V1,2017-01-06,6B1.czi,application/octet-stream,182731808,391
10.13012/B2IDB-6946735_V1,2017-01-06,6B2.czi,application/octet-stream,182731008,375
10.13012/B2IDB-6946735_V1,2017-01-06,6C1.czi,application/octet-stream,182730592,385
10.13012/B2IDB-6946735_V1,2017-01-06,2_cell.czi,application/octet-stream,91565920,284
10.13012/B2IDB-6946735_V1,2017-01-06,J2.czi,application/octet-stream,94602144,402
10.13012/B2IDB-6946735_V1,2017-01-06,4_cell.czi,application/octet-stream,91564768,411
10.13012/B2IDB-3661776_V1,2017-11-28,prices.csv,text/csv,216,319
10.13012/B2IDB-3661776_V1,2017-11-28,genotypes.csv,text/csv,35384,281
10.13012/B2IDB-3661776_V1,2017-11-28,structureResults.csv,text/csv,19958,304
10.13012/B2IDB-0170190_V1,2018-03-16,structure_scripts_main_ms.zip,application/zip,2227,134
10.13012/B2IDB-0170190_V1,2018-03-16,DIYABC_scenarios_for_polyploid_origins_180111.txt,text/plain,4721,170
10.13012/B2IDB-0170190_V1,2018-03-16,UNEAK_output_-_main_manuscript.zip,application/zip,42768473,139
10.13012/B2IDB-0170190_V1,2018-03-16,160219filter_and_dapc.R,text/plain,2819,303
10.13012/B2IDB-0170190_V1,2018-03-16,160502filter_exportStruct.R,text/plain,602,244
10.13012/B2IDB-0170190_V1,2018-03-16,180123export_to_DIYABC.R,text/plain,4725,298
10.13012/B2IDB-0170190_V1,2018-03-16,180212cp_analysis.R,text/x-java,22982,293
10.13012/B2IDB-0170190_V1,2018-03-16,180222barcharts.R,text/plain,7736,303
10.13012/B2IDB-0170190_V1,2018-03-16,180124tess3r.R,text/plain,4276,294
10.13012/B2IDB-0170190_V1,2018-03-16,msa_treemix.zip,application/zip,3661001,128
10.13012/B2IDB-0170190_V1,2018-03-16,170612K7Structure_for_barplots.csv,text/csv,60233,306
10.13012/B2IDB-0170190_V1,2018-03-16,160601_DAPC_and_chloroplast_data_for_analysis.csv,text/csv,110508,157
10.13012/B2IDB-0170190_V1,2018-03-16,170612K7Structure_for_map.csv,text/csv,60992,260
10.13012/B2IDB-0170190_V1,2018-03-16,180209diversity_differentiation_stats.R,text/x-java,7483,303
10.13012/B2IDB-0170190_V1,2018-03-16,160920_for_plots.csv,text/csv,12317,304
10.13012/B2IDB-0170190_V1,2018-03-16,180202core_germplasm_sets.R,text/plain,13707,312
10.13012/B2IDB-0170190_V1,2018-03-16,170616orn_map.R,text/plain,5049,310
10.13012/B2IDB-0170190_V1,2018-03-16,170613pies_on_map.R,text/plain,9527,162
10.13012/B2IDB-0170190_V1,2018-03-16,160503DAPC.csv,text/csv,12250,300
10.13012/B2IDB-0170190_V1,2018-03-16,180131_for_barplots.csv,text/csv,739492,307
10.13012/B2IDB-0170190_V1,2018-03-16,DIYABC_diploid_divergence.zip,application/zip,66956543,169
10.13012/B2IDB-0170190_V1,2018-03-16,polyfreqs_scripts.zip,application/zip,3442,135
10.13012/B2IDB-0170190_V1,2018-03-16,160229find_duplicates.R,text/plain,11171,308
10.13012/B2IDB-0170190_V1,2018-03-16,README.txt,text/plain,8893,221
10.13012/B2IDB-0170190_V1,2018-03-16,DIYABC_polyploid_origins.zip,application/zip,155693428,152
10.13012/B2IDB-0170190_V1,2018-03-16,180224het_and_ploidy.R,text/plain,9568,293
10.13012/B2IDB-0170190_V1,2018-03-16,Structure_results_with_hyb_and_orn.zip,application/zip,4136973,147
10.13012/B2IDB-0170190_V1,2018-03-16,160525filter_Msi_SNPs_make_trees.R,text/plain,8786,174
10.13012/B2IDB-0170190_V1,2018-03-16,180222Structure_results.zip,application/zip,74391265,184
10.13012/B2IDB-0170190_V1,2018-03-16,180211filter_and_dapc.R,text/plain,8372,295
10.13012/B2IDB-0170190_V1,2018-03-16,DIYABC_scenarios_for_diploids.txt,text/plain,2798,179
10.13012/B2IDB-0170190_V1,2018-03-16,polyRAD_functions.R,text/x-java,22090,295
10.13012/B2IDB-0170190_V1,2018-03-16,UNEAK_output_-_including_hybrids_from_other_studies.zip,application/zip,45127952,135
10.13012/B2IDB-0170190_V1,2018-03-16,UNEAK_output_-_before_merging_clones.zip,application/zip,45435592,146
10.13012/B2IDB-0170190_V1,2018-03-16,180223_DAPC_and_chloroplast_data_for_analysis.csv,text/csv,136767,310
10.13012/B2IDB-0170190_V1,2018-03-16,160302for_structure.txt,text/plain,116879681,281
10.13012/B2IDB-8402610_V1,2017-06-15,README.txt,text/plain,622,434
10.13012/B2IDB-8402610_V1,2017-06-15,data.zip,application/zip,7255768,700
10.13012/B2IDB-1528275_V1,2017-09-08,Brickworktransport.zip,application/zip,51268,357
10.13012/B2IDB-1528275_V1,2017-09-08,brickarmchair10241024uclineintegral.m,text/plain,6360,519
10.13012/B2IDB-1528275_V1,2017-09-08,brickwork_m001SEM.jpg,image/jpeg,398128,505
10.13012/B2IDB-1528275_V1,2017-09-08,20161129BDB_020417_m001SEM.tif,image/tiff,4922078,413
10.13012/B2IDB-1528275_V1,2017-09-08,brickwork_2degMFM.bmp,image/bmp,821206,419
10.13012/B2IDB-1528275_V1,2017-09-08,brickworkgsMFM.bmp,image/bmp,821206,534
10.13012/B2IDB-1528275_V1,2017-09-08,readme.txt,text/plain,660,414
10.13012/B2IDB-3520220_V1,2016-12-14,12IL016_C0T95ACXX_s_6_fastq.txt.gz,application/x-gzip,17306819504,498
10.13012/B2IDB-3520220_V1,2016-12-14,12IL020_D16KRACXX_s_4_fastq.txt.gz,application/x-gzip,15911905049,438
10.13012/B2IDB-3520220_V1,2016-12-14,12IL021_D16KRACXX_s_5_fastq.txt.gz,application/x-gzip,19427808732,485
10.13012/B2IDB-3520220_V1,2016-12-14,12IL015_C0T95ACXX_s_5_fastq.txt.gz,application/x-gzip,17817782275,487
10.13012/B2IDB-3520220_V1,2016-12-14,12IL022_key.txt,text/plain,8139,381
10.13012/B2IDB-3520220_V1,2016-12-14,12IL019_key.txt,text/plain,8137,407
10.13012/B2IDB-3520220_V1,2016-12-14,12IL015_key.txt,text/plain,8077,403
10.13012/B2IDB-3520220_V1,2016-12-14,12IL023_key.txt,text/plain,8001,371
10.13012/B2IDB-3520220_V1,2016-12-14,12IL016_key.txt,text/plain,8055,389
10.13012/B2IDB-3520220_V1,2016-12-14,12IL019_C0T8GACXX_s_2_fastq.txt.gz,application/x-gzip,15155032940,477
10.13012/B2IDB-3520220_V1,2016-12-14,12IL020_key.txt,text/plain,8099,397
10.13012/B2IDB-3520220_V1,2016-12-14,12IL022_C19WLACXX_s_7_fastq.txt.gz,application/x-gzip,15059400575,501
10.13012/B2IDB-3520220_V1,2016-12-14,12IL017_C0T95ACXX_s_7_fastq.txt.gz,application/x-gzip,18914047375,493
10.13012/B2IDB-3520220_V1,2016-12-14,12IL023_D1GF7ACXX_s_1_fastq.txt.gz,application/x-gzip,13899207844,508
10.13012/B2IDB-3520220_V1,2016-12-14,12IL018_C0T8GACXX_s_1_fastq.txt.gz,application/x-gzip,12824239280,486
10.13012/B2IDB-3520220_V1,2016-12-14,12IL017_key.txt,text/plain,8089,416
10.13012/B2IDB-3520220_V1,2016-12-14,12IL018_key.txt,text/plain,8089,406
10.13012/B2IDB-3520220_V1,2016-12-14,12IL021_key.txt,text/plain,8111,400
10.13012/B2IDB-7821127_V1,2017-06-16,Table_S3.csv,text/csv,15444,517
10.13012/B2IDB-7323993_V1,2018-12-14,ARL-IR-Website-Review-Data-Submit.csv,text/csv,13024,382
10.13012/B2IDB-7323993_V1,2018-12-14,ARL-IR-Websites-Review-Data-Submit-Readme.txt,text/plain,5110,281
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_3_Citations_2018-03-01.pdf,application/pdf,72353,431
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_3_Article_Level_Stats.R,text/plain,1932,479
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_3.csv,text/csv,528013,776
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_2_Database_Desc_Stats.R,text/plain,1318,511
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_2.csv,text/csv,501823,686
10.13012/B2IDB-4311325_V1,2018-03-08,README_Illinois_Data_Bank_Archive_2018-03-08.txt,text/plain,20820,377
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_6_sum.csv,text/csv,73,527
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_5_Maintenance_2018-03-03.pdf,application/pdf,5938,413
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_5.csv,text/csv,1353,492
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_3_plot_1.csv,text/csv,528013,483
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_1.csv,text/csv,468608,599
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20.csv,text/csv,407436,545
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_6.csv,text/csv,148463,547
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_5_plot_4.csv,text/csv,1731,412
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_1_Article_Growth_2018-03-01.pdf,application/pdf,5729,413
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_6_Online_Transition.R,text/plain,1468,432
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_5_Issue_Level_Stats.R,text/plain,7525,520
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_S1_Cumulative_Citations_2018-03-03.pdf,application/pdf,8212,413
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_4_DB_Avail_2018-03-03.pdf,application/pdf,8047,376
10.13012/B2IDB-4311325_V1,2018-03-08,Figure_2_DB_Growth_2018-03-01.pdf,application/pdf,8221,426
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_8_Statistical_Tests.R,text/plain,2197,529
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_1_Database_Status_Loop.R,text/plain,816,421
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_4_Citations.R,text/plain,4154,499
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_7_plot.csv,text/csv,791,509
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_4_tab_1.csv,text/csv,306,512
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_4.csv,text/csv,509226,534
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_7.csv,text/csv,54342,415
10.13012/B2IDB-4311325_V1,2018-03-08,nar_id_mapping.csv,text/csv,103031,430
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_5_sum.csv,text/csv,21,524
10.13012/B2IDB-4311325_V1,2018-03-08,STEP_20_7_Maintenance.R,text/plain,7124,513
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_7_tab_2.csv,text/csv,285,394
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_5_scratch.csv,text/csv,725,515
10.13012/B2IDB-4311325_V1,2018-03-08,nar_v20_3_plot_2.csv,text/csv,291642,657
10.13012/B2IDB-9087546_V1,2018-04-19,genni-ethnea-authority2009.tsv,text/plain,751944855,569
10.13012/B2IDB-9087546_V1,2018-04-19,genni-ethnea-authority2009.readme,text/plain,2707,585
10.13012/B2IDB-8658584_V1,2017-06-16,Table_S2.csv,text/csv,20397,367
10.13012/B2IDB-4308433_V1,2018-05-06,analysis_03.tar.gz,application/x-gzip,61404154,449
10.13012/B2IDB-4308433_V1,2018-05-06,analysis_02.tar.gz,application/x-gzip,64235082,513
10.13012/B2IDB-4308433_V1,2018-05-06,analysis_04.tar.gz,application/x-gzip,71109871,490
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_gal.tar.gz,application/x-gzip,7764577473,393
10.13012/B2IDB-4308433_V1,2018-05-06,scripts.tar.gz,application/x-gzip,1884,459
10.13012/B2IDB-4308433_V1,2018-05-06,analysis_01.tar.gz,application/x-gzip,61159977,498
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_kcl.tar.gz,application/x-gzip,2867015972,495
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_nacl.tar.gz,application/x-gzip,3739205550,516
10.13012/B2IDB-4308433_V1,2018-05-06,input.tar.gz,application/x-gzip,23814,500
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_control.tar.gz,application/x-gzip,2553217633,502
10.13012/B2IDB-4308433_V1,2018-05-06,rawData_man.tar.gz,application/x-gzip,4586052608,524
10.13012/B2IDB-7239548_V1,2017-12-20,Data.zip,application/zip,1970359521,371
10.13012/B2IDB-7239548_V1,2017-12-20,ReadMe.pdf,application/pdf,91751,410
10.13012/B2IDB-0064468_V2,2017-06-01,INTRO_PAGES_for_Database.doc,application/msword,30720,397
10.13012/B2IDB-0064468_V2,2017-06-01,CHINESE_CHEMISTRY_PHDS_IN_US_1906-1964-13Jan2017.xlsx,application/vnd.ms-excel,103587,898
10.13012/B2IDB-0064468_V2,2017-06-01,Table_Chinese_PhDs_USA_1906-1964.pdf,application/pdf,910227,688
10.13012/B2IDB-0410446_V2,2017-09-26,MS1820_supplementary_appendices_FINAL.pdf,application/pdf,391286,439
10.13012/B2IDB-1329706_V1,2018-01-13,30min_timeseries.csv,text/csv,18694,420
10.13012/B2IDB-0790815_V1,2017-11-29,161201markers.csv,text/csv,9850291,351
10.13012/B2IDB-0790815_V1,2017-11-29,README_for_IDB.txt,text/plain,9102,313
10.13012/B2IDB-0790815_V1,2017-11-29,171024tables.R,text/plain,18502,383
10.13012/B2IDB-0790815_V1,2017-11-29,170209maps.R,text/plain,11890,351
10.13012/B2IDB-0790815_V1,2017-11-29,170308GAPIT_script.R,text/plain,1604,368
10.13012/B2IDB-0790815_V1,2017-11-29,170111kin_blup_test_for_Maria.R,text/plain,2970,364
10.13012/B2IDB-0790815_V1,2017-11-29,171030_analyze_GAPIT_results.R,text/plain,43626,371
10.13012/B2IDB-0790815_V1,2017-11-29,170206yieldQC.R,text/plain,10380,274
10.13012/B2IDB-0790815_V1,2017-11-29,DataS5_marker_info.xlsx,application/vnd.ms-excel,131355464,243
10.13012/B2IDB-0790815_V1,2017-11-29,GAPIT_output.zip,application/zip,999613841,239
10.13012/B2IDB-0790815_V1,2017-11-29,160323combine_and_filter_markers.R,text/x-java,15493,369
10.13012/B2IDB-0790815_V1,2017-11-29,170215heritability_blups_gen_predict.R,text/plain,17947,343
10.13012/B2IDB-0790815_V1,2017-11-29,170308GAPIT_prep.R,text/plain,6724,348
10.13012/B2IDB-0790815_V1,2017-11-29,170310_back_transform_LSmeans.R,text/plain,19650,279
10.13012/B2IDB-0790815_V1,2017-11-29,141230combined_data_and_positions.RData,application/x-gzip,2856817,389
10.13012/B2IDB-0790815_V1,2017-11-29,Msi_SNP_info_field_trial.csv,text/csv,5086632,368
10.13012/B2IDB-0790815_V1,2017-11-29,Msi_unimputed_SNP_genotypes_field_trial.csv,text/csv,62586674,407
10.13012/B2IDB-0790815_V1,2017-11-29,NsiI_HapMap.zip,application/zip,109410231,243
10.13012/B2IDB-0790815_V1,2017-11-29,Msi_imputed_SNP_genotypes_field_trial.csv,text/csv,197143068,312
10.13012/B2IDB-0790815_V1,2017-11-29,170205combined_yield_components_all.csv,text/csv,1356849,367
10.13012/B2IDB-0790815_V1,2017-11-29,161128blups_for_map.csv,text/csv,56296,372
10.13012/B2IDB-0790815_V1,2017-11-29,140527entrylookuptable.csv,text/csv,18126,374
10.13012/B2IDB-0790815_V1,2017-11-29,hapMap2numeric.R,text/x-java,1536,351
10.13012/B2IDB-0790815_V1,2017-11-29,170204genetic_correlations_traits.R,text/plain,20384,358
10.13012/B2IDB-0790815_V1,2017-11-29,PstI_HapMap.zip,application/zip,63895526,231
10.13012/B2IDB-0790815_V1,2017-11-29,170103BClambdas.csv,text/csv,1350,350
10.13012/B2IDB-0790815_V1,2017-11-29,161213dapcgroups.csv,text/csv,16288,389
10.13012/B2IDB-2224392_V2,2020-09-07,BEPAM_Simulation_Results.csv,text/csv,7043,149
10.13012/B2IDB-2224392_V2,2020-09-07,BEPAM-CRP model-Sep2020.zip,application/zip,2086730827,149
10.13012/B2IDB-2224392_V2,2020-09-07,README.txt,text/plain,1816,136
10.13012/B2IDB-7434833_V1,2017-11-29,kwang_parker_esurf_dataset.zip,application/zip,5365222,148
10.13012/J8PN93H8,2016-05-19,decompress.py,text/plain,2759,1657
10.13012/J8PN93H8,2016-05-19,FOIL2012.zip,application/zip,7600988181,1570
10.13012/J8PN93H8,2016-05-19,FOIL2011.zip,application/zip,8595168571,1533
10.13012/J8PN93H8,2016-05-19,New_York_City_Taxi_Data_2010-2013.pdf,application/pdf,92930,3284
10.13012/J8PN93H8,2016-05-19,FOIL2010.zip,application/zip,7156414341,3347
10.13012/J8PN93H8,2016-05-19,FOIL2013.zip,application/zip,7418035287,2622
10.13012/B2IDB-1235375_V1,2017-12-14,Wiley_IDEALS_Data_Dataset.csv,text/csv,28400820,685
10.13012/B2IDB-1235375_V1,2017-12-14,Readme.txt,text/plain,4004,414
10.13012/B2IDB-7434833_V2,2017-12-01,kwang_parker_esurf_dataset.zip,application/zip,5562135,382
10.13012/B2IDB-7434833_V2,2017-12-01,read_me.txt,text/plain,891,380
10.13012/B2IDB-1065549_V1,2016-06-23,readme.txt,text/plain,1275,424
10.13012/B2IDB-1065549_V1,2016-06-23,language-grouped-counts.txt,text/plain,853,420
10.13012/B2IDB-1065549_V1,2016-06-23,language-counts.csv,text/csv,466,386
10.13012/B2IDB-1065549_V1,2016-06-23,language-results.csv,text/csv,69897478,394
10.13012/B2IDB-6795126_V1,2016-08-16,hippi_data.tar.gz,application/x-gzip,546413698,506
10.13012/B2IDB-4803136_V1,2016-06-23,version-results.csv,text/csv,73814636,576
10.13012/B2IDB-4803136_V1,2016-06-23,readme.txt,text/plain,1145,399
10.13012/B2IDB-4803136_V1,2016-06-23,version-counts.csv,text/csv,3583,494
10.13012/B2IDB-8284108_V1,2019-12-22,CI-Raw-Data-6_27_19.csv,text/csv,5358,208
10.13012/B2IDB-8284108_V1,2019-12-22,Zachwieja 2019 CI data-readme.txt,text/plain,2289,208
10.13012/B2IDB-1513733_V1,2017-12-12,DiagnosticResultsAll.csv,text/csv,28512,310
10.13012/B2IDB-1513733_V1,2017-12-12,ProductionResultsAfter.csv,text/csv,16122,306
10.13012/B2IDB-1513733_V1,2017-12-12,Smith_DairyCoinfection_Readme.txt,text/plain,10853,204
10.13012/B2IDB-1513733_V1,2017-12-12,ProductionResultsBefore.csv,text/csv,16445,318
10.13012/B2IDB-5835198_V1,2017-12-14,UXC2_Fctn.py,text/x-java,4419,516
10.13012/B2IDB-5835198_V1,2017-12-14,Sa_NumRec_1.csv,text/csv,845,477
10.13012/B2IDB-5835198_V1,2017-12-14,ReadMe.txt,text/plain,2749,362
10.13012/B2IDB-5835198_V1,2017-12-14,Sa_Temp_1.csv,text/csv,663,443
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_WUSABI.py,text/x-java,1860,523
10.13012/B2IDB-5835198_V1,2017-12-14,Sa_DegR_1.csv,text/csv,712,494
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_Kelp.py,text/x-java,1816,512
10.13012/B2IDB-5835198_V1,2017-12-14,WUSABI_Koosh_Average_Uptake.xls,application/vnd.ms-excel,7707136,456
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_Fctnlib.py,text/x-java,4334,520
10.13012/B2IDB-5835198_V1,2017-12-14,KelpDeployment1.xlsx,application/vnd.ms-excel,5265628,439
10.13012/B2IDB-5835198_V1,2017-12-14,KelpDeployment2.xlsx,application/vnd.ms-excel,5965805,472
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_GeoFctns.py,text/x-java,359,509
10.13012/B2IDB-5835198_V1,2017-12-14,UXC_data.py,text/x-java,2675,472
10.13012/B2IDB-5835198_V1,2017-12-14,UXC2_SA_fctn.py,text/x-java,1171,519
10.13012/B2IDB-3414496_V1,2022-03-19,Histopathology_Score_FINALv2.txt,"",1164,27
10.13012/B2IDB-3414496_V1,2022-03-19,Arthroscopy_Score_FINALv2.txt,"",4507,28
10.13012/B2IDB-3414496_V1,2022-03-19,Cytokines_FINALv2.txt,"",1090,26
10.13012/B2IDB-3414496_V1,2022-03-19,standardbreds_dataset_readme.txt,"",8332,27
10.13012/B2IDB-3414496_V1,2022-03-19,Performance_FINALv2.txt,"",3605,26
10.13012/B2IDB-2237685_V1,2018-03-27,readme.txt,text/plain,28877,235
10.13012/B2IDB-2237685_V1,2018-03-27,Bibliotelemetry-Data.zip,application/zip,1738091,176
10.13012/B2IDB-3897093_V1,2018-05-21,magnetic-dimensionality-v100.csv,text/csv,40093408,437
10.13012/B2IDB-9342111_V1,2017-11-14,527-5.tar.gz,application/x-gzip,7433917268,736
10.13012/B2IDB-9342111_V1,2017-11-14,527-0.tar.gz,application/x-gzip,13786939659,846
10.13012/B2IDB-9342111_V1,2017-11-14,README,text/plain,4699,668
10.13012/B2IDB-9342111_V1,2017-11-14,527-9.tar.gz,application/x-gzip,8246395224,755
10.13012/B2IDB-9342111_V1,2017-11-14,527-7.tar.gz,application/x-gzip,9217214518,750
10.13012/B2IDB-9342111_V1,2017-11-14,527-6.tar.gz,application/x-gzip,13142672057,733
10.13012/B2IDB-9342111_V1,2017-11-14,527-1.tar.gz,application/x-gzip,10151604080,764
10.13012/B2IDB-9342111_V1,2017-11-14,527-4.tar.gz,application/x-gzip,10532492992,741
10.13012/B2IDB-9342111_V1,2017-11-14,527-8.tar.gz,application/x-gzip,5870834040,792
10.13012/B2IDB-9342111_V1,2017-11-14,527-2.tar.gz,application/x-gzip,13950304397,679
10.13012/B2IDB-9342111_V1,2017-11-14,527-3.tar.gz,application/x-gzip,21134618903,772
10.13012/B2IDB-9342111_V1,2017-11-14,calibration.tar.gz,application/x-gzip,6345037172,738
10.13012/B2IDB-5634345_V1,2018-12-31,de-id copus data.csv,text/csv,4421,361
10.13012/B2IDB-5634345_V1,2018-12-31,de-id copus data.xlsx,application/vnd.ms-excel,15986,318
10.13012/B2IDB-3407079_V2,2020-10-27,File5_Error_Analysis_2020-10-21.xlsx,"",62946,72
10.13012/B2IDB-8336948_V1,2017-12-18,Copy_of_Control_group_frq_tables_all_respondents.xlsx,application/vnd.ms-excel,48872,378
10.13012/B2IDB-0852856_V1,2018-03-14,readme.txt,text/plain,3476,210
10.13012/B2IDB-0852856_V1,2018-03-14,fruitSet.csv,text/csv,1854,365
10.13012/B2IDB-0852856_V1,2018-03-14,seedSet.csv,text/csv,8490,389
10.13012/B2IDB-5072223_V1,2016-11-30,BioScience_Milkweed_Data.7z,application/x-7z-compressed,21531,614
10.13012/B2IDB-5060298_V1,2018-04-23,mesh_scores.tsv,text/plain,37159095,596
10.13012/B2IDB-5060298_V1,2018-04-23,PubMed2015_NoveltyData.tsv,text/plain,568587312,558
10.13012/B2IDB-5060298_V1,2018-04-23,meshpair_scores.txt.gz,application/x-gzip,8968341512,563
10.13012/B2IDB-5060298_V1,2018-04-23,README.txt,text/plain,3569,338
10.13012/B2IDB-9665377_V1,2018-04-23,results_all_model.tar.gz,application/x-gzip,1376311,641
10.13012/B2IDB-9665377_V1,2018-04-23,Training_data_2002_2005_pmc_pair_First.txt,text/plain,1182334354,522
10.13012/B2IDB-9665377_V1,2018-04-23,Training_data_2002_2005_pmc_pair_txt.header.txt,text/plain,734,412
10.13012/B2IDB-9665377_V1,2018-04-23,COLUMNS_DESC.txt,text/plain,8468,382
10.13012/B2IDB-9665377_V1,2018-04-23,README.txt,text/plain,6692,405
10.13012/B2IDB-9665377_V1,2018-04-23,model_text_files.tar.gz,application/x-gzip,189779,629
10.13012/B2IDB-9665377_V1,2018-04-23,Training_data_2002_2005_pmc_pair_Last.txt,text/plain,1190191587,510
